grid_id,grid_row,grid_col,center_x_3003,center_y_3003,center_lon,center_lat,fit_eligible,edge_support,qa_score,qa_reasons,exclusion_reason,assignment_status,building_fraction,avg_height_m,facade_to_site_ratio,uwg_tree_cover_fraction,uwg_grass_cover_fraction,road_fraction,green_pct,tree_canopy_pct,tree_count,tree_density_ha,tree_mean_height_m,building_count,height_valid_footprint_frac,cluster_k4_provisional,cluster_k4_label,distance_to_medoid_k4,distance_ratio_p95_k4,outlier_gt_cluster_p99_k4,cluster_k7_provisional,cluster_k7_label,distance_to_medoid_k7,distance_ratio_p95_k7,outlier_gt_cluster_p99_k7,cluster_k8_provisional,cluster_k8_label,distance_to_medoid_k8,distance_ratio_p95_k8,outlier_gt_cluster_p99_k8,epw_category,epw_category_name,representative_k7_cluster,representative_grid_id,epw_filename,release_version,archived_building_fraction,archived_avg_height_m,archived_facade_to_site_ratio,archived_uwg_tree_cover_fraction,archived_uwg_grass_cover_fraction,canopy_area_delta_m2,canopy_corrected_gt_2p5_m2,archived_k4,archived_k7,archived_k8,c6_out_of_domain,epw_recommendation_available,recommendation_status
12218,128,76,1395650.0,4997450.0,7.672859428272598,45.122632949593466,True,False,0,,,fit_member,0.0111602737669309,5.988764519052896,0.0183811015127252,0.0,0.0340624378411111,0.0785165573362226,3.406243784111118,0.0,0,0.0,,40,0.966852103057762,1.0,"open, low-rise, mixed-green",0.6556960518851771,0.5215127282044475,False,0.0,"open, low-rise, mixed-green",0.5552216570620027,0.651817917090554,False,0.0,"open, low-rise, mixed-green",0.527322630042661,0.6000876450034393,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.0111602737669309,5.988764519052896,0.0183811015127252,0.0,0.0340624378411111,0.0,False,1.0,0.0,0.0,False,True,candidate
12219,128,77,1395750.0,4997450.0,7.674130567476374,45.12264771991521,True,False,0,,,fit_member,0.0081554330131476,5.936138500160523,0.0121425726659081,0.0,0.0191777264248336,0.1027470378031492,1.9177726424833617,0.0,0,0.0,,33,0.9651863494918282,1.0,"open, low-rise, mixed-green",0.7134018500365794,0.5674094636516559,False,0.0,"open, low-rise, mixed-green",0.6293268372701545,0.7388157558717303,False,0.0,"open, low-rise, mixed-green",0.6026419021844998,0.6858001899767369,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.0081554330131476,5.936138500160523,0.0121425726659081,0.0,0.0191777264248336,0.0,False,1.0,0.0,0.0,False,True,candidate
12220,128,78,1395850.0,4997450.0,7.675401707661879,45.122662476093005,True,False,0,,,fit_member,0.0045520901938024,5.819705702569462,0.0084756133103602,0.0,0.0138075715713984,0.1217771954779174,1.3807571571398485,0.0,0,0.0,,19,0.9601877126858596,1.0,"open, low-rise, mixed-green",0.7462638313675805,0.5935464847437626,False,0.0,"open, low-rise, mixed-green",0.6618333015527896,0.7769776243276642,False,0.0,"open, low-rise, mixed-green",0.6326662180972318,0.7199675478757389,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.0045520901938024,5.819705702569462,0.0084756133103602,0.0,0.0138075715713984,0.0,False,1.0,0.0,0.0,False,True,candidate
12221,128,79,1395950.0,4997450.0,7.676672848828175,45.12267721812676,True,False,0,,,fit_member,0.0003695457979558,3.104634588885681,0.0011046944497507,0.0,0.0019851562270346,0.1307380747514824,0.1985156227034681,0.0,0,0.0,,6,1.0,1.0,"open, low-rise, mixed-green",0.9823222295821472,0.7812972862233614,False,0.0,"open, low-rise, mixed-green",0.8877457533782556,1.0421938346839024,False,0.0,"open, low-rise, mixed-green",0.8013049934564163,0.9118767127704258,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.0003695457979558,3.104634588885681,0.0011046944497507,0.0,0.0019851562270346,0.0,False,1.0,0.0,0.0,False,True,candidate
12222,128,80,1396050.0,4997450.0,7.677943990974327,45.12269194601649,True,False,0,,,fit_member,0.000274555602025,2.7916609723042547,0.0007514692272184,0.0,0.0,0.1341106655877573,0.0,0.0,0,0.0,,5,0.9999999999999998,1.0,"open, low-rise, mixed-green",1.0155311822144162,0.8077102735187305,False,0.0,"open, low-rise, mixed-green",0.9218405282232528,1.0822203445299616,False,0.0,"open, low-rise, mixed-green",0.8314582485308557,0.9461908020886569,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.000274555602025,2.7916609723042547,0.0007514692272184,0.0,0.0,0.0,False,1.0,0.0,0.0,False,True,candidate
12223,128,81,1396150.0,4997450.0,7.679215134099392,45.12270665976215,True,False,0,,,fit_member,0.0002726094400512,2.5419907660344214,0.0006779208427844,0.0,0.0,0.1354937618588797,0.0,0.0,0,0.0,,5,0.9999999999999998,1.0,"open, low-rise, mixed-green",1.0382238230122112,0.825759034036041,False,0.0,"open, low-rise, mixed-green",0.9438294661337604,1.1080348701803182,False,0.0,"open, low-rise, mixed-green",0.849966170935482,0.9672526244663538,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.0002726094400512,2.5419907660344214,0.0006779208427844,0.0,0.0,0.0,False,1.0,0.0,0.0,False,True,candidate
12224,128,82,1396250.0,4997450.0,7.680486278202427,45.12272135936371,True,False,0,,,fit_member,0.0001893309740208,2.6144858130898796,0.0005956509672385,0.0,0.0,0.135102318201699,0.0,0.0,0,0.0,,4,1.0,1.0,"open, low-rise, mixed-green",1.031763523704875,0.8206207869669918,False,0.0,"open, low-rise, mixed-green",0.9374463138232374,1.1005411908711693,False,0.0,"open, low-rise, mixed-green",0.8445737724150452,0.9611161312747244,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.0001893309740208,2.6144858130898796,0.0005956509672385,0.0,0.0,0.0,False,1.0,0.0,0.0,False,True,candidate
12225,128,83,1396350.0,4997450.0,7.681757423282493,45.12273604482112,True,False,0,,,fit_member,0.0017392750182035,3.6393915487513073,0.0044269880231434,0.0,0.001708481653986,0.1379026559897155,0.1708481653986018,0.0,0,0.0,,12,1.0,1.0,"open, low-rise, mixed-green",0.9342530348002238,0.74306509488831,False,0.0,"open, low-rise, mixed-green",0.8444388340129464,0.9913524713882482,False,0.0,"open, low-rise, mixed-green",0.7671055177252555,0.8729580666083898,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.0017392750182035,3.6393915487513073,0.0044269880231434,0.0,0.001708481653986,0.0,False,1.0,0.0,0.0,False,True,candidate
12226,128,84,1396450.0,4997450.0,7.683028569338655,45.122750716134405,True,False,0,,,fit_member,0.0025685895821092,3.4505644023447917,0.007183566022577,0.0,0.0088108264401445,0.1512773324093108,0.8810826440144591,0.0,0,0.0,,23,1.0,1.0,"open, low-rise, mixed-green",0.9275698150026814,0.7377495463505606,False,0.0,"open, low-rise, mixed-green",0.830701250082505,0.9752248523922964,False,0.0,"open, low-rise, mixed-green",0.7471444347615296,0.8502425626929757,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.0025685895821092,3.4505644023447917,0.007183566022577,0.0,0.0088108264401445,0.0,False,1.0,0.0,0.0,False,True,candidate
12227,128,85,1396550.0,4997450.0,7.6842997163699716,45.1227653733035,True,False,0,,,fit_member,0.0024693311400879,3.4815259799853133,0.0068304826080132,0.0,0.0171921988850639,0.1459408185062619,1.7192198885063978,0.0,0,0.0,,21,1.0,1.0,"open, low-rise, mixed-green",0.9035132089500544,0.7186159459304041,False,0.0,"open, low-rise, mixed-green",0.7968345560350114,0.9354661043463514,False,0.0,"open, low-rise, mixed-green",0.710253403491288,0.8082609544412749,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.0024693311400879,3.4815259799853133,0.0068304826080132,0.0,0.0171921988850639,0.0,False,1.0,0.0,0.0,False,True,candidate
12228,128,86,1396650.0,4997450.0,7.685570864375499,45.12278001632836,True,False,0,,,fit_member,0.0089243690702657,4.888600679270596,0.0188477218675943,0.0,0.017249859834267,0.1332946329943036,1.724985983426703,0.0,0,0.0,,31,0.9972876034357592,1.0,"open, low-rise, mixed-green",0.7747953601845408,0.6162392482435533,False,0.0,"open, low-rise, mixed-green",0.6866518760442857,0.8061140805959706,False,0.0,"open, low-rise, mixed-green",0.6304155174015512,0.717406273993051,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.0089243690702657,4.888600679270596,0.0188477218675943,0.0,0.017249859834267,0.0,False,1.0,0.0,0.0,False,True,candidate
12229,128,87,1396750.0,4997450.0,7.686842013354304,45.12279464520899,True,False,0,,,fit_member,0.0089388688902624,4.884050200536857,0.018871127311118,0.0,0.0208959397781295,0.1186065948036786,2.089593977812955,0.0,0,0.0,,31,0.9972920032387342,1.0,"open, low-rise, mixed-green",0.7645093064721937,0.6080581589742786,False,0.0,"open, low-rise, mixed-green",0.6713133608619473,0.7881070038001583,False,0.0,"open, low-rise, mixed-green",0.6135786777342419,0.6982461263156439,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.0089388688902624,4.884050200536857,0.018871127311118,0.0,0.0208959397781295,0.0,False,1.0,0.0,0.0,False,True,candidate
12230,128,88,1396850.0,4997450.0,7.688113163305438,45.12280925994535,True,False,0,,,fit_member,0.0124476889375664,5.3321266138652845,0.0236805135221044,0.0,0.0255613607860618,0.0906142493853868,2.55613607860618,0.0,0,0.0,,36,0.9944404299999536,1.0,"open, low-rise, mixed-green",0.7113799543970594,0.5658013339274046,False,0.0,"open, low-rise, mixed-green",0.6219308957402768,0.7301330844708378,False,0.0,"open, low-rise, mixed-green",0.5750675060602938,0.6544208152071995,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.0124476889375664,5.3321266138652845,0.0236805135221044,0.0,0.0255613607860618,0.0,False,1.0,0.0,0.0,False,True,candidate
12231,128,89,1396950.0,4997450.0,7.68938431422797,45.1228238605374,True,False,0,,,fit_member,0.0143849069094323,5.54257466273965,0.0258257955900839,0.0,0.0251574884935991,0.0705914243203111,2.515748849359917,0.0,0,0.0,,34,0.991617901406004,1.0,"open, low-rise, mixed-green",0.6943389307112221,0.5522476290846707,False,0.0,"open, low-rise, mixed-green",0.611459652957393,0.717840077573006,False,0.0,"open, low-rise, mixed-green",0.5711633474492125,0.6499779234874679,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.0143849069094323,5.54257466273965,0.0258257955900839,0.0,0.0251574884935991,0.0,False,1.0,0.0,0.0,False,True,candidate
12232,128,90,1397050.0,4997450.0,7.690655466120957,45.12283844698514,True,False,0,,,fit_member,0.016150130986208,5.592703273042664,0.028827564152396,0.0,0.0188573087734539,0.05895530422479,1.885730877345395,0.0,0,0.0,,37,0.9919575826301644,1.0,"open, low-rise, mixed-green",0.7054716564826283,0.561102125268849,False,0.0,"open, low-rise, mixed-green",0.6362800711892197,0.7469786983515881,False,0.0,"open, low-rise, mixed-green",0.5993569808711458,0.6820619838337675,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.016150130986208,5.592703273042664,0.028827564152396,0.0,0.0188573087734539,0.0,False,1.0,0.0,0.0,False,True,candidate
12233,128,91,1397150.0,4997450.0,7.69192661898346,45.12285301928852,True,False,0,,,fit_member,0.0121640869880499,5.208174225175211,0.0241173466011877,0.0,0.0372231423985345,0.0532581829251649,3.7223142398534574,0.0,0,0.0,,40,0.9866147196959952,1.0,"open, low-rise, mixed-green",0.6877618019368342,0.5470164608306888,False,0.0,"open, low-rise, mixed-green",0.5784926287036568,0.6791375219208146,False,0.0,"open, low-rise, mixed-green",0.5233305123420945,0.5955446567586228,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.0121640869880499,5.208174225175211,0.0241173466011877,0.0,0.0372231423985345,0.0,False,1.0,0.0,0.0,False,True,candidate
12234,128,92,1397250.0,4997450.0,7.693197772814536,45.1228675774475,True,False,0,,,fit_member,0.0121182771912075,5.220042061339263,0.0240106588140401,0.0,0.0513569248871171,0.090748682681578,5.135692488711712,0.0,0,0.0,,39,0.986564120344146,1.0,"open, low-rise, mixed-green",0.6530258251541535,0.5193889435279699,False,0.0,"open, low-rise, mixed-green",0.5186794935344943,0.6089182271855851,False,0.0,"open, low-rise, mixed-green",0.45712205444993076,0.5202001232372686,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.0121182771912075,5.220042061339263,0.0240106588140401,0.0,0.0513569248871171,0.0,False,1.0,0.0,0.0,False,True,candidate
12235,128,93,1397350.0,4997450.0,7.694468927613248,45.12288212146207,True,False,0,,,fit_member,0.0134000804951731,4.469200359047186,0.0250140138719578,0.0,0.0636943398404378,0.0937058728826976,6.369433984043786,0.0,0,0.0,,56,0.9871384574249492,1.0,"open, low-rise, mixed-green",0.6854542766284911,0.5451811534264503,False,0.0,"open, low-rise, mixed-green",0.5317076587562836,0.6242130043441604,False,0.0,"open, low-rise, mixed-green",0.43946598604218134,0.5001077018102406,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.0134000804951731,4.469200359047186,0.0250140138719578,0.0,0.0636943398404378,0.0,False,1.0,0.0,0.0,False,True,candidate
12236,128,94,1397450.0,4997450.0,7.695740083378658,45.122896651332205,True,False,0,,,fit_member,0.0314306759893861,5.209072109368519,0.042628907239536,0.0,0.0683037752336123,0.085691864422325,6.8303775233612365,0.0,0,0.0,,76,0.9961510915054608,1.0,"open, low-rise, mixed-green",0.5630704440195107,0.44784226256608173,False,0.0,"open, low-rise, mixed-green",0.4396353712813598,0.51612217993137,False,0.0,"open, low-rise, mixed-green",0.36596431376480404,0.416463566497524,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.0314306759893861,5.209072109368519,0.042628907239536,0.0,0.0683037752336123,0.0,False,1.0,0.0,0.0,False,True,candidate
12237,128,95,1397550.0,4997450.0,7.69701124010982,45.12291116705785,True,False,0,,,fit_member,0.0397170477684227,5.060838956539885,0.0546741011944113,0.0,0.0810043116166797,0.0857902916804579,8.100431161667979,0.0,0,0.0,,101,0.9620209869909953,1.0,"open, low-rise, mixed-green",0.5312254222654945,0.4225140878318907,False,0.0,"open, low-rise, mixed-green",0.4049666734339742,0.47542189720338346,False,0.0,"open, low-rise, mixed-green",0.315586969921117,0.35913467540434074,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.0397170477684227,5.060838956539885,0.0546741011944113,0.0,0.0810043116166797,0.0,False,1.0,0.0,0.0,False,True,candidate
12238,128,96,1397650.0,4997450.0,7.698282397805801,45.12292566863901,True,False,0,,,fit_member,0.044884874861242,5.373249230280761,0.0602736480551594,0.0,0.0985140417117502,0.0899236347130973,9.851404171175025,0.0,0,0.0,,100,0.967666742296826,1.0,"open, low-rise, mixed-green",0.47001016044452804,0.3738260743716659,False,0.0,"open, low-rise, mixed-green",0.3184113690227811,0.3738078886054761,False,0.0,"open, low-rise, mixed-green",0.22347552011053015,0.25431280764149555,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.044884874861242,5.373249230280761,0.0602736480551594,0.0,0.0985140417117502,0.0,False,1.0,0.0,0.0,False,True,candidate
12239,128,97,1397750.0,4997450.0,7.699553556465654,45.12294015607563,True,False,0,,,fit_member,0.0553192276809282,5.300653575554162,0.0734128735587585,0.0,0.0892485013404981,0.0479968640863093,8.924850134049818,0.0,0,0.0,,115,0.969248795316038,1.0,"open, low-rise, mixed-green",0.4572501387290154,0.3636772962637716,False,0.0,"open, low-rise, mixed-green",0.3639917214551747,0.42731821192382313,False,0.0,"open, low-rise, mixed-green",0.28044188284941723,0.31913993341386154,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.0553192276809282,5.300653575554162,0.0734128735587585,0.0,0.0892485013404981,0.0,False,1.0,0.0,0.0,False,True,candidate
12240,128,98,1397850.0,4997450.0,7.70082471608845,45.12295462936771,True,False,0,,,fit_member,0.0738335788181437,5.465925856136628,0.1048310287898521,0.0004224461789745,0.0844984577381124,0.0896631806187124,8.492090391708704,0.04224461789745834,7,0.28,9.0,152,0.9550173048149164,1.0,"open, low-rise, mixed-green",0.40203197197828183,0.31975911693993764,False,0.0,"open, low-rise, mixed-green",0.3969523915826408,0.46601330797263335,False,0.0,"open, low-rise, mixed-green",0.3352528240337352,0.38151421197091573,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.0738335788181437,5.465925856136628,0.1048310287898521,0.0004224461789735,0.0844984577381135,2.6859936497203307e-10,False,1.0,0.0,0.0,False,True,candidate
12241,128,99,1397950.0,4997450.0,7.702095876673239,45.1229690885152,True,False,0,,,fit_member,0.0677191563131233,5.135817279350371,0.1077459783713174,0.0080975009454805,0.0947665486419694,0.0955006507095417,10.286404958745004,0.8097500945480541,51,2.04,14.53061224489796,170,0.9367470306006608,1.0,"open, low-rise, mixed-green",0.40241129981429485,0.3200608181535934,False,0.0,"open, low-rise, mixed-green",0.40519977713482225,0.4756955557806747,False,0.0,"open, low-rise, mixed-green",0.34202749915028985,0.3892237214907856,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.0677191563131233,5.135817279350371,0.1077459783713174,0.0080975009454789,0.0947665486419711,4.0267877920996403e-10,False,1.0,0.0,0.0,False,True,candidate
12242,128,100,1398050.0,4997450.0,7.703367038219085,45.122983533518074,True,False,0,,,fit_member,0.0689614100596801,5.5587302736088535,0.1195792595859274,0.0191185938655361,0.1097553282777723,0.1074938244055258,12.88739221433085,1.911859386553615,114,4.56,15.30188679245283,170,0.950538193591846,1.0,"open, low-rise, mixed-green",0.4014996683379586,0.31933574528335984,False,0.0,"open, low-rise, mixed-green",0.46987330344769085,0.5516208419721814,False,0.0,"open, low-rise, mixed-green",0.45449428550948573,0.5172097496305883,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.0689614100596801,5.5587302736088535,0.1195792595859274,0.0191185938655353,0.1097553282777732,2.1373125491663816e-10,False,1.0,0.0,0.0,False,True,candidate
12243,128,101,1398150.0,4997450.0,7.704638200725047,45.12299796437632,True,False,0,,,fit_member,0.074448734907905,5.936754477289512,0.1379314539567331,0.0266424567218963,0.1230974388273818,0.117156287294833,14.97398955492782,2.664245672189631,160,6.4,15.21476510067114,181,0.9433861489888032,1.0,"open, low-rise, mixed-green",0.4665079873663527,0.37104059498469644,False,0.0,"open, low-rise, mixed-green",0.5746035708178981,0.6745718541765956,False,0.0,"open, low-rise, mixed-green",0.5853302608062635,0.666099722911689,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.074448734907905,5.936754477289512,0.1379314539567331,0.0266424567218959,0.1230974388273822,9.640643838793039e-11,False,1.0,0.0,0.0,False,True,candidate
12244,128,102,1398250.0,4997450.0,7.705909364190193,45.123012381089865,True,False,0,,,fit_member,0.0736556314837581,6.369043513601054,0.1487953671585174,0.0381681690602302,0.1587348512957635,0.1337556083480358,19.690302035599387,3.8168169060230253,252,10.08,15.133333333333333,181,0.9431415219776906,1.0,"open, low-rise, mixed-green",0.6850644105284687,0.544871070526191,False,0.0,"open, low-rise, mixed-green",0.7801143661653122,0.9158369720969065,False,0.0,"open, low-rise, mixed-green",0.8095722003311682,0.9212847078413462,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.0736556314837581,6.369043513601054,0.1487953671585174,0.0381681690602298,0.1587348512957639,9.094947017729281e-11,False,1.0,0.0,0.0,False,True,candidate
12245,128,103,1398350.0,4997450.0,7.707180528613573,45.12302678365874,True,False,0,,,fit_member,0.0741794350125248,7.657478233102555,0.1756216274937978,0.0418523503333441,0.1942003777234578,0.1240505933000248,23.6052728056802,4.185235033334419,275,11.0,15.433460076045629,156,0.964372107185253,1.0,"open, low-rise, mixed-green",0.8031318001953827,0.6387768464114367,False,0.0,"open, low-rise, mixed-green",0.8929618063233246,1.048317365210575,False,0.0,"open, low-rise, mixed-green",0.9500395714377864,1.0811351089522852,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.0741794350125248,7.657478233102555,0.1756216274937978,0.0418523503333438,0.1942003777234581,8.36735125631094e-11,False,1.0,0.0,0.0,False,True,candidate
12246,128,104,1398450.0,4997450.0,7.708451693994252,45.123041172082864,True,False,0,,,fit_member,0.0939753156388433,8.064991543166691,0.2262738396489584,0.0395838048741091,0.2305508126161136,0.1555980687770706,27.013461749022284,3.9583804874109108,278,11.12,15.346007604562738,242,0.9659305215610012,1.0,"open, low-rise, mixed-green",0.8783594574142571,0.6986097226958808,False,2.0,"open, mid-rise, green",0.893173429844913,0.4710937703882449,False,4.0,"moderate-density, mid-rise, mixed-green",0.9151307943380871,0.8216291718361628,False,B,Tree-rich mid-rise,2.0,10026.0,torino_urban_epw_B_v0.2.0.epw,0.2.0,0.0939753156388433,8.064991543166691,0.2262738396489584,0.0395838048741104,0.2305508126161124,-3.2741809263825417e-10,False,1.0,2.0,4.0,False,True,candidate
12247,128,105,1398550.0,4997450.0,7.709722860331287,45.12305554636226,True,False,0,,,fit_member,0.1079392299614826,7.957503630749486,0.2576759301111624,0.03639044207648,0.2467850686069936,0.2088629571960656,28.31755106834737,3.6390442076480007,257,10.28,15.666666666666666,288,0.9706132590810564,1.0,"open, low-rise, mixed-green",0.9016175536669269,0.7171082224118673,False,3.0,"moderate-density, mid-rise, mixed-green",0.9465066171947387,0.9011204712439828,False,4.0,"moderate-density, mid-rise, mixed-green",0.8793619170185388,0.7895149066061018,False,C,Mixed/tall urban,4.0,5210.0,torino_urban_epw_C_v0.2.0.epw,0.2.0,0.1079392299614826,7.957503630749486,0.2576759301111624,0.0363904420764807,0.2467850686069929,-1.7280399333685634e-10,False,1.0,3.0,4.0,False,True,candidate
12248,128,106,1398650.0,4997450.0,7.710994027623742,45.12306990649686,True,False,0,,,fit_member,0.0981008288853855,7.967591320863418,0.2385797415158592,0.0308927757333256,0.2839831551422593,0.2477459218794122,31.487593087558498,3.0892775733325633,218,8.72,15.871428571428572,278,0.974361738811037,0.0,"open, low-rise, green",0.8153894793914378,0.49204397866777544,False,1.0,"open, low-rise, green",0.9069263736485422,0.7591685440492077,False,2.0,"open, low-rise, green",0.8102214674177846,0.7500151650641969,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.0981008288853855,7.967591320863418,0.2385797415158592,0.0308927757333268,0.2839831551422581,-3.0104274628683925e-10,False,0.0,1.0,2.0,False,True,candidate
12249,128,107,1398750.0,4997450.0,7.712265195870674,45.12308425248665,True,False,0,,,fit_member,0.0906472856685897,7.965537833793638,0.22164071562412,0.0193670633949916,0.2923948988148783,0.2868804762028374,31.176196220987,1.9367063394991684,126,5.04,16.537815126050422,266,0.9747134349196568,0.0,"open, low-rise, green",0.6197587191796159,0.37399126884342404,False,1.0,"open, low-rise, green",0.7332193942756962,0.6137621709925416,False,2.0,"open, low-rise, green",0.6197864915294169,0.5737311172838859,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.0906472856685897,7.965537833793638,0.22164071562412,0.0193670633949928,0.2923948988148771,-2.9831426218152046e-10,False,0.0,1.0,2.0,False,True,candidate
12250,128,108,1398850.0,4997450.0,7.713536365071145,45.12309858433159,True,False,0,,,fit_member,0.069111629045454,7.57613597004789,0.1597802537551965,0.0152604359429031,0.271790283409025,0.297090195538866,28.705071935192823,1.5260435942903163,96,3.84,16.60674157303371,226,0.968708235882881,0.0,"open, low-rise, green",0.610836642275717,0.3686072722028851,False,0.0,"open, low-rise, mixed-green",0.7451953538974107,0.8748428257882706,False,2.0,"open, low-rise, green",0.6045049715100344,0.559585143348763,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.069111629045454,7.57613597004789,0.1597802537551965,0.0152604359429053,0.2717902834090228,-5.57520252186805e-10,False,0.0,0.0,2.0,False,True,candidate
12251,128,109,1398950.0,4997450.0,7.714807535224219,45.12311290203168,True,False,0,,,fit_member,0.0562453413186992,8.072959637292339,0.0953887823963243,0.0098539266356322,0.2415195881933275,0.2613341551262667,25.137351482895987,0.985392663563229,49,1.96,18.127659574468087,101,0.9833265365984144,1.0,"open, low-rise, mixed-green",0.6822659598017895,0.5426453019417681,False,0.0,"open, low-rise, mixed-green",0.5562122149113771,0.6529808100467717,False,0.0,"open, low-rise, mixed-green",0.6189032741284366,0.7043054613958158,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.0562453413186992,8.072959637292339,0.0953887823963243,0.0098539266356334,0.2415195881933264,-2.8057911549694836e-10,False,1.0,0.0,0.0,False,True,candidate
12252,128,110,1399050.0,4997450.0,7.716078706328949,45.12312720558688,True,False,0,,,fit_member,0.0413885975063144,8.124529134525371,0.0422878500325267,0.0020261965132057,0.2226828450111635,0.1981696616914776,22.470904152436937,0.20261965132057663,7,0.28,17.714285714285715,32,0.989290688384288,1.0,"open, low-rise, mixed-green",0.6498316866852768,0.5168484617569155,False,0.0,"open, low-rise, mixed-green",0.4362624986917365,0.512162502281882,False,0.0,"open, low-rise, mixed-green",0.5019439926411026,0.5712070207251576,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.0413885975063144,8.124529134525371,0.0422878500325267,0.0020261965132067,0.2226828450111626,-2.4715518520679325e-10,False,1.0,0.0,0.0,False,True,candidate
12253,128,111,1399150.0,4997450.0,7.717349878384398,45.12314149499714,True,False,0,,,fit_member,0.0382799527715385,8.035585323211198,0.0336125123214064,0.0,0.1858654647204207,0.1458100442010395,18.586546472042073,0.0,0,0.0,,19,0.992261818351544,1.0,"open, low-rise, mixed-green",0.5282523519403918,0.42014943425203427,False,0.0,"open, low-rise, mixed-green",0.2691656109482747,0.3159944603189683,False,0.0,"open, low-rise, mixed-green",0.35584765864463314,0.40495091864115523,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.0382799527715385,8.035585323211198,0.0336125123214064,0.0,0.1858654647204207,0.0,False,1.0,0.0,0.0,False,True,candidate
12254,128,112,1399250.0,4997450.0,7.718621051389622,45.12315577026245,False,True,1,municipal_boundary_support_incomplete,municipal_edge_support,edge_provisional,0.0381733763166747,8.075505689522151,0.0317737371671695,0.0,0.1562565226963988,0.0862467819446373,15.625652269639884,0.0,0,0.0,,17,0.990130463165656,1.0,"open, low-rise, mixed-green",0.4409820540330489,0.35073835419135513,False,0.0,"open, low-rise, mixed-green",0.1668757893967893,0.19590847740528664,False,0.0,"open, low-rise, mixed-green",0.2880747373234909,0.3278260420787415,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.0381733763166747,8.075505689522151,0.0317737371671695,0.0,0.1562565226963988,0.0,False,1.0,0.0,0.0,False,True,provisional
